series,date,adj_close,ret,ret_w,ret_vol_scaled,ret_vol_scaled_w,vol_20,vol_60,rv_20_annual,rv_60_annual,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower
Generic 1st 'GX' Future - GX1 Index Index,2015-01-02T00:00:00.000000,1420156800000000.0,,,,,,,,,,0.0,0.0,0.0,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-05T00:00:00.000000,1420416000000000.0,0.00018249840364603642,0.00018249840364603642,,,,,,,,20676923077.0,4135384615.4,16541538461.6,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-06T00:00:00.000000,1420502400000000.0,0.000060825400709063615,0.000060825400709063615,,,,,,,,43533464825.75,12015000657.47,31518464168.28,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-07T00:00:00.000000,1420588800000000.0,0.000060821701197255607,0.000060821701197255607,,,,,,,,67837211611.0,23179442848.176003,44657768762.824,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-08T00:00:00.000000,1420675200000000.0,0.000060818002147300376,0.000060818002147300376,,,,,,,,92997842720.75,37143122822.6908,55854719898.0592,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-09T00:00:00.000000,1420761600000000.0,0.00006081430354498707,0.00006081430354498707,,,,,,,,118543091109.25,53423116480.00265,65119974629.24735,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-12T00:00:00.000000,1421020800000000.0,0.0001824207234975006,0.0001824207234975006,,,,,,,,157883179264.25,74315129036.85213,83568050227.39787,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-13T00:00:00.000000,1421107200000000.0,0.00006079951362636393,0.00006079951362636393,,,,,,,,193798254835.5,98211754196.5817,95586500638.9183,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-14T00:00:00.000000,1421193600000000.0,0.00006079581726936567,0.00006079581726936567,,,,,,,,226620627379.0,123893528833.06537,102727098545.93463,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-15T00:00:00.000000,1421280000000000.0,0.00006079212136000933,0.00006079212136000933,,,,,,,,256645897863.0,150444002639.0523,106201895223.9477,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-16T00:00:00.000000,1421366400000000.0,0.00006078842589829492,0.00006078842589829492,,,,,,,,284137538295.0,177182709770.24185,106954828524.75815,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-19T00:00:00.000000,1421625600000000.0,0.00018234310945786092,0.00018234310945786092,,,,,,,,323115461274.0,206369260070.99347,116746201203.00653,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-20T00:00:00.000000,1421712000000000.0,0.00006077364856338363,0.00006077364856338363,,,,,,,,356863800231.75,236468168103.1448,120395632128.6052,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-21T00:00:00.000000,1421798400000000.0,0.00006076995535408969,0.00006076995535408969,,,,,,,,386130290295.75,266400592541.6659,119729697754.0841,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-22T00:00:00.000000,1421884800000000.0,0.00006076626258533224,0.00006076626258533224,,,,,,,,411551839032.0,295430841839.7327,116120997192.26727,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-23T00:00:00.000000,1421971200000000.0,0.000060762570278427575,0.000060762570278427575,,,,,,,,433671265089.75,323078926489.7362,110592338600.0138,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-26T00:00:00.000000,1422230400000000.0,0.0001822655614276414,0.0001822655614276414,,,,,,,,466736100148.5,351810361221.489,114925738927.01099,,,
Generic 1st 'GX' Future - GX1 Index Index,2015-01-27T00:00:00.000000,1422316800000000.0,0.000060747805505911856,0.000060747805505911856,,,,,,,,494214975477.5,380291284072.6912,113923691404.80878,,,
